2021-02-11,15.200000,15.650000,15.150000,15.600000,15.070715,3880
2021-02-12,15.750000,16.500000,15.750000,16.400000,15.843571,12163
2021-02-15,16.450001,17.200001,16.400000,17.200001,16.616428,9081
2021-02-16,17.500000,17.600000,15.800000,16.700001,16.133394,7631
2021-02-17,17.000000,17.299999,16.900000,16.900000,16.326607,3625
2021-02-18,17.200001,17.400000,17.000000,17.350000,16.761339,4483
2021-02-19,17.350000,17.350000,16.000000,17.000000,16.423214,2374
2021-02-22,17.000000,17.200001,17.000000,17.000000,16.423214,965
2021-02-23,17.000000,17.450001,16.500000,17.000000,16.423214,6662
2021-02-24,17.250000,17.250000,17.000000,17.100000,16.519821,1012
2021-02-25,17.200001,17.600000,17.200001,17.600000,17.002857,3267
2021-02-26,17.000000,17.799999,16.600000,17.200001,16.616428,3799
2021-03-01,17.200001,17.200001,16.500000,16.799999,16.230000,957
2021-03-02,17.000000,17.200001,16.650000,17.200001,16.616428,3512
2021-03-03,17.200001,17.600000,17.150000,17.500000,16.906250,5416
2021-03-04,17.200001,17.400000,17.200001,17.400000,16.809643,713
2021-03-05,17.400000,17.400000,16.700001,16.900000,16.326607,2480
2021-03-08,16.900000,17.299999,16.600000,17.299999,16.713036,104154
2021-03-09,17.500000,17.700001,17.400000,17.700001,17.099464,15321
2021-03-10,17.700001,18.150000,17.700001,17.900000,17.292679,7004
2021-03-11,17.900000,18.500000,17.900000,18.400000,17.775713,18328
2021-03-12,18.400000,18.600000,18.150000,18.600000,17.968929,11172
2021-03-15,18.799999,19.450001,18.799999,19.200001,18.548573,16674
2021-03-16,19.200001,19.500000,19.100000,19.450001,18.790091,15679
2021-03-17,19.549999,19.750000,19.200001,19.750000,19.079910,26101
2021-03-18,19.750000,20.000000,19.299999,20.000000,19.321428,26498
2021-03-19,19.750000,20.000000,19.750000,20.000000,19.321428,5469
2021-03-22,20.000000,20.700001,20.000000,20.400000,19.707857,7798
2021-03-23,20.400000,20.400000,19.850000,20.000000,19.321428,18632
2021-03-24,20.200001,20.200001,19.600000,19.600000,18.934999,955
2021-03-25,19.400000,19.500000,18.500000,18.600000,17.968929,5991
2021-03-26,18.299999,19.799999,18.049999,19.500000,18.838392,8104
2021-03-29,19.799999,19.799999,18.600000,19.450001,18.790091,3599
2021-03-30,19.450001,19.799999,19.000000,19.500000,18.838392,1501
2021-03-31,19.450001,19.450001,18.700001,18.900000,18.258749,2033
2021-04-01,18.850000,18.850000,18.700001,18.750000,18.113840,51953
2021-04-02,18.750000,18.750000,18.750000,18.750000,18.113840,0
2021-04-05,18.750000,18.750000,18.750000,18.750000,18.113840,0
2021-04-06,18.650000,19.299999,18.650000,19.150000,18.500267,3054
2021-04-07,19.150000,19.150000,19.000000,19.150000,18.500267,693
2021-04-08,19.200001,19.500000,19.000000,19.200001,18.548573,6857
2021-04-09,18.799999,19.350000,18.799999,19.299999,18.645178,1039
2021-04-12,19.299999,19.600000,18.950001,19.000000,18.355356,1259
2021-04-13,19.000000,19.000000,19.000000,19.000000,18.355356,98
2021-04-14,19.000000,19.350000,19.000000,19.000000,18.355356,2632
2021-04-15,18.900000,18.900000,18.100000,18.400000,17.775713,7501
2021-04-16,18.299999,19.000000,18.299999,19.000000,18.355356,9254
2021-04-19,19.200001,19.500000,19.100000,19.500000,18.838392,1664
2021-04-20,19.100000,19.299999,18.500000,19.299999,18.645178,351
2021-04-21,18.600000,19.200001,18.600000,19.200001,18.548573,1120
2021-04-22,18.650000,18.850000,18.450001,18.700001,18.065536,3908
2021-04-23,18.650000,18.900000,18.299999,18.900000,18.258749,3595
2021-04-26,18.450001,18.650000,18.350000,18.650000,18.017231,891
2021-04-27,18.700001,18.700001,18.500000,18.650000,18.017231,459
2021-04-28,18.650000,18.799999,18.650000,18.799999,18.162142,278
2021-04-29,18.799999,18.799999,18.400000,18.799999,18.162142,1138
2021-04-30,18.549999,18.750000,18.549999,18.750000,18.113840,203
